,name,transcripts,condition,location,meaning,function,process
1161,YKR041W,12.227391642104784,INICIQ,nucleus,YB212 biofuel generation,kinase,catabolic process   
1162,YMR290C,27.66695470109069,IFFAFQ,nucleus,G2A2 glucose,kinase,catabolic process   
1163,YDR076W,6.85271712299129,SAABRQ,nucleus,wild type none,kinase,catabolic process   
1164,YMR047C,24.149294219292003,IFFAFB,nucleus,G1B2 glucose,kinase,catabolic process   
1165,YJL174W,53.14762178008867,IFFABF,nucleus,E1B1 ethanol,kinase,ion protein negative regulation
1166,YPR156C,49.26218805873259,SAASCC,nucleus,pbs2 galactose,kinase,ion protein negative regulation
1167,YOR136W,61.29005161224301,IFFAFF,nucleus,G2A1 glucose,kinase,ion protein negative regulation
1168,YJL056C,71.88441532220702,IFFAFA,nucleus,G1A1 glucose,kinase,ion protein negative regulation
1169,YGL209W,16.109181589138547,INICIA,nucleus,YB210 biofuel generation,kinase,ion protein negative regulation
1170,YGR101W,32.41708399638915,INICIF,nucleus,YB211 biofuel generation,kinase,ion protein negative regulation
1171,YHR031C,22.02460826961812,SAABQI,nucleus,30 deg temperature,kinase,ion protein negative regulation
1172,YHL034C,7.057773512617119,FFNAAA,nucleus,Strain6 phenol lysis,kinase,ion protein negative regulation
1173,YOR090C,5.560993513442531,FFNARN,nucleus,Strain6 phenol lysis,kinase,ion protein negative regulation
1174,YLL018C,7.691024926792753,FFNAAR,nucleus,Strain6 phenol lysis,kinase,ion protein negative regulation
1175,YLR332W,8.042759805281115,IFAAAR,nucleus,DDY3630 strain W303,kinase,ion protein negative regulation
1176,YGL254W,6.059881840679401,AFIINC,nucleus,itc1 itc1-1_dUTP,kinase,ion protein negative regulation
1177,YOL059W,67.17783131566583,IFFABN,nucleus,E2B1 ethanol,kinase,ion protein negative regulation
1178,YHL031C,10.279889612818945,SAARRS,nucleus,wild type salt stress,kinase,ion protein negative regulation
1179,YNL314W,21.352015605367995,SAABQR,nucleus,37 deg temperature,kinase,ion protein negative regulation
1180,YOR205C,12.092418164446498,FAFASB,nucleus,tet-control strain tet-control,kinase,ion protein negative regulation
1181,YNL216W,32.634380319666775,SAABBN,nucleus,15 deg temperature,kinase,ion protein negative regulation
1182,YJL068C,24.641740658636504,SAABFA,nucleus,15 deg temperature,kinase,ion protein negative regulation
1183,YMR089C,74.38527176875888,SAASCF,nucleus,ste12 galactose,kinase,ion protein negative regulation
1184,YDR345C,19.72447848835881,INICIQ,nucleus,YB212 biofuel generation,kinase,ion protein negative regulation
1185,YDR205W,72.2414928306257,IFFAFQ,nucleus,G2A2 glucose,kinase,ion protein negative regulation
1186,YJL108C,31.12823284909468,SAABRQ,nucleus,wild type none,kinase,ion protein negative regulation
1187,YLR266C,71.97896432352083,IFFAFB,nucleus,G1B2 glucose,kinase,ion protein negative regulation
1188,YML052W,1031.6787936948122,IFFABF,mitochondria,E1B1 ethanol,ATP,transport protein ion 
1189,YHR187W,393.49467845919935,SAASCC,mitochondria,pbs2 galactose,ATP,transport protein ion 
1190,YLL022C,641.3566115138287,IFFAFF,mitochondria,G2A1 glucose,ATP,transport protein ion 
1191,YBL104C,704.3112117254502,IFFAFA,mitochondria,G1A1 glucose,ATP,transport protein ion 
1192,YPR018W,376.954849185842,INICIA,mitochondria,YB210 biofuel generation,ATP,transport protein ion 
1193,YKL112W,672.3441165889392,INICIF,mitochondria,YB211 biofuel generation,ATP,transport protein ion 
1194,YBR114W,68.171406548818,SAABQI,mitochondria,30 deg temperature,ATP,transport protein ion 
1195,YPL202C,144.97843090500996,FFNAAA,mitochondria,Strain6 phenol lysis,ATP,transport protein ion 
1196,YFL013C,124.39064437963556,FFNARN,mitochondria,Strain6 phenol lysis,ATP,transport protein ion 
1197,YAL025C,153.91098118205264,FFNAAR,mitochondria,Strain6 phenol lysis,ATP,transport protein ion 
1198,YDL140C,36.40934003137633,IFAAAR,mitochondria,DDY3630 strain W303,ATP,transport protein ion 
1199,YGL194C,10.855958140987797,AFIINC,mitochondria,itc1 itc1-1_dUTP,ATP,transport protein ion 
1200,YKL091C,1219.73082216202,IFFABN,mitochondria,E2B1 ethanol,ATP,transport protein ion 
1201,YNL037C,98.34558516996444,SAARRS,mitochondria,wild type salt stress,ATP,transport protein ion 
1202,YIL107C,38.61958654594554,SAABQR,mitochondria,37 deg temperature,ATP,transport protein ion 
1203,YOR016C,24.30509242113611,FAFASB,mitochondria,tet-control strain tet-control,ATP,transport protein ion 
1204,YMR224C,99.50482833665268,SAABBN,mitochondria,15 deg temperature,ATP,transport protein ion 
1205,YOL017W,53.288353126038025,SAABFA,mitochondria,15 deg temperature,ATP,transport protein ion 
1206,YBR084W,674.0891456665355,SAASCF,mitochondria,ste12 galactose,ATP,transport protein ion 
1207,YOR229W,372.35531336395,INICIQ,mitochondria,YB212 biofuel generation,ATP,transport protein ion 
1208,YOR083W,671.971642209824,IFFAFQ,mitochondria,G2A2 glucose,ATP,transport protein ion 
1209,YDR023W,93.04675633299954,SAABRQ,mitochondria,wild type none,ATP,transport protein ion 
1210,YBR272C,677.4697635596528,IFFAFB,mitochondria,G1B2 glucose,ATP,transport protein ion 
1211,YGR128C,59.64832262591769,IFFABF,nucleus,E1B1 ethanol,ATP,repair ion  
1212,YOL055C,87.93515603614671,IFFABF,nucleus,E1B1 ethanol,ATP,repair ion  
1213,YIL048W,51.88071354254285,SAASCC,nucleus,pbs2 galactose,ATP,repair ion  
1214,YFR053C,61.544768025957694,SAASCC,nucleus,pbs2 galactose,ATP,repair ion  
1215,YGL073W,53.08156255703189,IFFAFF,nucleus,G2A1 glucose,ATP,repair ion  
1216,YHL035C,63.57018746091277,IFFAFF,nucleus,G2A1 glucose,ATP,repair ion  
1217,YGR106C,59.39974074792954,IFFAFA,nucleus,G1A1 glucose,ATP,repair ion  
1218,YGR023W,68.86078319874919,IFFAFA,nucleus,G1A1 glucose,ATP,repair ion  
1219,YGL086W,48.32754476741564,INICIA,nucleus,YB210 biofuel generation,ATP,repair ion  
1220,YGL258W,46.71662660850178,INICIA,nucleus,YB210 biofuel generation,ATP,repair ion  
1221,YAL044C,62.76499241854069,INICIF,nucleus,YB211 biofuel generation,ATP,repair ion  
1222,YPL269W,52.69500462391768,INICIF,nucleus,YB211 biofuel generation,ATP,repair ion  
1223,YPR081C,30.694612794801127,SAABQI,nucleus,30 deg temperature,ATP,repair ion  
1224,YER164W,29.226305576826583,SAABQI,nucleus,30 deg temperature,ATP,repair ion  
1225,YDR430C,9.704438579848537,FFNAAA,nucleus,Strain6 phenol lysis,ATP,repair ion  
1226,YGR009C,27.937020154109423,FFNAAA,nucleus,Strain6 phenol lysis,ATP,repair ion  
1227,YPL200W,12.975651531365909,FFNARN,nucleus,Strain6 phenol lysis,ATP,repair ion  
1228,YDR486C,17.268348278584703,FFNARN,nucleus,Strain6 phenol lysis,ATP,repair ion  
1229,YBR291C,11.49129606709035,FFNAAR,nucleus,Strain6 phenol lysis,ATP,repair ion  
1230,YPR173C,25.697071520107556,FFNAAR,nucleus,Strain6 phenol lysis,ATP,repair ion  
1231,YPR185W,14.127669367506243,IFAAAR,nucleus,DDY3630 strain W303,ATP,repair ion  
1232,YCL005W,28.3332077787704,IFAAAR,nucleus,DDY3630 strain W303,ATP,repair ion  
1233,YBL019W,9.77618371942267,AFIINC,nucleus,itc1 itc1-1_dUTP,ATP,repair ion  
1234,YGL105W,23.2423791577592,AFIINC,nucleus,itc1 itc1-1_dUTP,ATP,repair ion  
1235,YOL070C,64.77862305439206,IFFABN,nucleus,E2B1 ethanol,ATP,repair ion  
1236,YEL019C,95.43517305955702,IFFABN,nucleus,E2B1 ethanol,ATP,repair ion  
1237,YGR150C,60.83575894914417,SAARRS,nucleus,wild type salt stress,ATP,repair ion  
1238,YPR186C,72.74395168765773,SAARRS,nucleus,wild type salt stress,ATP,repair ion  
1239,YEL030W,28.989595059854214,SAABQR,nucleus,37 deg temperature,ATP,repair ion  
1240,YPL099C,22.746704027491568,SAABQR,nucleus,37 deg temperature,ATP,repair ion  
1241,YGR008C,21.65678603418219,FAFASB,nucleus,tet-control strain tet-control,ATP,repair ion  
1242,YDL021W,57.581289323608544,FAFASB,nucleus,tet-control strain tet-control,ATP,repair ion  
1243,YJL030W,26.52794719236716,SAABBN,nucleus,15 deg temperature,ATP,repair ion  
1244,YKL009W,30.932587480911145,SAABBN,nucleus,15 deg temperature,ATP,repair ion  
1245,YDR055W,21.10803023913796,SAABFA,nucleus,15 deg temperature,ATP,repair ion  
1246,YNR003C,25.866760270729333,SAABFA,nucleus,15 deg temperature,ATP,repair ion  
1247,YDR165W,68.3617294435502,SAASCF,nucleus,ste12 galactose,ATP,repair ion  
1248,YFL052W,65.8208897718258,SAASCF,nucleus,ste12 galactose,ATP,repair ion  
1249,YBR074W,37.039179061850255,INICIQ,nucleus,YB212 biofuel generation,ATP,repair ion  
1250,YJL159W,38.46719560399388,INICIQ,nucleus,YB212 biofuel generation,ATP,repair ion  
1251,YDL088C,53.237927985432094,IFFAFQ,nucleus,G2A2 glucose,ATP,repair ion  
1252,YDR376W,63.29863878582871,IFFAFQ,nucleus,G2A2 glucose,ATP,repair ion  
1253,YLR113W,38.99477661493948,SAABRQ,nucleus,wild type none,ATP,repair ion  
1254,YKL194C,69.4658996029254,SAABRQ,nucleus,wild type none,ATP,repair ion  
1255,YLR142W,63.65566388871631,IFFAFB,nucleus,G1B2 glucose,ATP,repair ion  
1256,YNL127W,80.88841267626934,IFFAFB,nucleus,G1B2 glucose,ATP,repair ion  
1257,YIR010W,30.922252672051588,IFFABF,nucleus,E1B1 ethanol,damage,repair ion  
1258,YML056C,11.434855889732574,SAASCC,nucleus,pbs2 galactose,damage,repair ion  
1259,YKR044W,22.61894761880397,IFFAFF,nucleus,G2A1 glucose,damage,repair ion  
1260,YDL111C,27.50529867145506,IFFAFA,nucleus,G1A1 glucose,damage,repair ion  
1261,YMR133W,22.552854224793965,INICIA,nucleus,YB210 biofuel generation,damage,repair ion  
1262,YLR396C,42.07323667616464,INICIF,nucleus,YB211 biofuel generation,damage,repair ion  
1263,YBR245C,18.179041746351466,SAABQI,nucleus,30 deg temperature,damage,repair ion  
1264,YAL010C,18.77171705091914,FFNAAA,nucleus,Strain6 phenol lysis,damage,repair ion  
1265,YHR135C,17.561032147713256,FFNARN,nucleus,Strain6 phenol lysis,damage,repair ion  
1266,YHR037W,18.54894247050017,FFNAAR,nucleus,Strain6 phenol lysis,damage,repair ion  
1267,YOR378W,9.399905996490377,IFAAAR,nucleus,DDY3630 strain W303,damage,repair ion  
1268,YOR087W,4.704060740905454,AFIINC,nucleus,itc1 itc1-1_dUTP,damage,repair ion  
1269,YOR347C,38.38733218038048,IFFABN,nucleus,E2B1 ethanol,damage,repair ion  
1270,YDR421W,18.26446036170694,SAARRS,nucleus,wild type salt stress,damage,repair ion  
1271,YMR165C,16.370985526355245,SAABQR,nucleus,37 deg temperature,damage,repair ion  
1272,YLR032W,14.836929425194906,FAFASB,nucleus,tet-control strain tet-control,damage,repair ion  
1273,YNL232W,14.865660973835938,SAABBN,nucleus,15 deg temperature,damage,repair ion  
1274,YDR063W,10.41266670278904,SAABFA,nucleus,15 deg temperature,damage,repair ion  
1275,YDR120C,12.419449085066631,SAASCF,nucleus,ste12 galactose,damage,repair ion  
1276,YJL192C,22.848264674297987,INICIQ,nucleus,YB212 biofuel generation,damage,repair ion  
1277,YLR105C,21.658474639742717,IFFAFQ,nucleus,G2A2 glucose,damage,repair ion  
1278,YNL189W,14.456416944392585,SAABRQ,nucleus,wild type none,damage,repair ion  
1279,YGL122C,26.142197140301537,IFFAFB,nucleus,G1B2 glucose,damage,repair ion  
1280,YLR126C,29.077459188775784,IFFABF,nucleus,E1B1 ethanol,exonuclease activity,repair ion  
1281,YDL053C,25.073794380945728,SAASCC,nucleus,pbs2 galactose,exonuclease activity,repair ion  
1282,YHR096C,19.97399003434705,IFFAFF,nucleus,G2A1 glucose,exonuclease activity,repair ion  
1283,YDL035C,19.799913582643185,IFFAFA,nucleus,G1A1 glucose,exonuclease activity,repair ion  
1284,YGR253C,30.60744501936324,INICIA,nucleus,YB210 biofuel generation,exonuclease activity,repair ion  
1285,YMR137C,66.62745349045089,INICIF,nucleus,YB211 biofuel generation,exonuclease activity,repair ion  
1286,YFL042C,26.429529923541747,SAABQI,nucleus,30 deg temperature,exonuclease activity,repair ion  
1287,YDR335W,16.321101247927086,FFNAAA,nucleus,Strain6 phenol lysis,exonuclease activity,repair ion  
1288,YKR048C,15.707367643232413,FFNARN,nucleus,Strain6 phenol lysis,exonuclease activity,repair ion  
1289,YJL212C,20.901491271636772,FFNAAR,nucleus,Strain6 phenol lysis,exonuclease activity,repair ion  
1290,YPR141C,10.567941652859002,IFAAAR,nucleus,DDY3630 strain W303,exonuclease activity,repair ion  
1291,YMR039C,5.049588555806293,AFIINC,nucleus,itc1 itc1-1_dUTP,exonuclease activity,repair ion  
1292,YNL191W,28.52392043958827,IFFABN,nucleus,E2B1 ethanol,exonuclease activity,repair ion  
1293,YJL110C,28.093133445718948,SAARRS,nucleus,wild type salt stress,exonuclease activity,repair ion  
1294,YJR094C,23.842530644874373,SAABQR,nucleus,37 deg temperature,exonuclease activity,repair ion  
1295,YPL156C,10.962010897361225,FAFASB,nucleus,tet-control strain tet-control,exonuclease activity,repair ion  
1296,YKL188C,21.67283232885845,SAABBN,nucleus,15 deg temperature,exonuclease activity,repair ion  
1297,YGR098C,14.888699900820528,SAABFA,nucleus,15 deg temperature,exonuclease activity,repair ion  
1298,YDR259C,21.575233419383835,SAASCF,nucleus,ste12 galactose,exonuclease activity,repair ion  
1299,YKL068W,40.60922041720932,INICIQ,nucleus,YB212 biofuel generation,exonuclease activity,repair ion  
1300,YMR002W,19.98168950634328,IFFAFQ,nucleus,G2A2 glucose,exonuclease activity,repair ion  
1301,YFR011C,27.52351589672666,SAABRQ,nucleus,wild type none,exonuclease activity,repair ion  
1302,YGR116W,24.735442137235985,IFFAFB,nucleus,G1B2 glucose,exonuclease activity,repair ion  
1303,YKL217W,138.9744424067773,IFFABF,cytoplasm,E1B1 ethanol,hydrolase,ion positive regulation 
1304,YGL220W,109.67665731470024,SAASCC,cytoplasm,pbs2 galactose,hydrolase,ion positive regulation 
1305,YOR351C,87.46601115497181,IFFAFF,cytoplasm,G2A1 glucose,hydrolase,ion positive regulation 
1306,YHL027W,94.4153514679734,IFFAFA,cytoplasm,G1A1 glucose,hydrolase,ion positive regulation 
1307,YMR177W,53.1602992441572,INICIA,cytoplasm,YB210 biofuel generation,hydrolase,ion positive regulation 
1308,YCR037C,82.6290779312217,INICIF,cytoplasm,YB211 biofuel generation,hydrolase,ion positive regulation 
1309,YOR147W,69.36003620146406,SAABQI,cytoplasm,30 deg temperature,hydrolase,ion positive regulation 
1310,YDR100W,34.55368282218797,FFNAAA,cytoplasm,Strain6 phenol lysis,hydrolase,ion positive regulation 
1311,YIL007C,20.58543212870832,FFNARN,cytoplasm,Strain6 phenol lysis,hydrolase,ion positive regulation 
1312,YOR151C,25.878036812502675,FFNAAR,cytoplasm,Strain6 phenol lysis,hydrolase,ion positive regulation 
1313,YOL009C,33.35019902660136,IFAAAR,cytoplasm,DDY3630 strain W303,hydrolase,ion positive regulation 
1314,YKR080W,12.643689009387792,AFIINC,cytoplasm,itc1 itc1-1_dUTP,hydrolase,ion positive regulation 
1315,YJL001W,136.08842415336272,IFFABN,cytoplasm,E2B1 ethanol,hydrolase,ion positive regulation 
1316,YER094C,113.56923848971158,SAARRS,cytoplasm,wild type salt stress,hydrolase,ion positive regulation 
1317,YIR018W,50.44123126680247,SAABQR,cytoplasm,37 deg temperature,hydrolase,ion positive regulation 
1318,YGL207W,33.71980826496926,FAFASB,cytoplasm,tet-control strain tet-control,hydrolase,ion positive regulation 
1319,YPR086W,49.65230870722306,SAABBN,cytoplasm,15 deg temperature,hydrolase,ion positive regulation 
1320,YIL134W,45.04302881387476,SAABFA,cytoplasm,15 deg temperature,hydrolase,ion positive regulation 
1321,YMR060C,119.96705932788352,SAASCF,cytoplasm,ste12 galactose,hydrolase,ion positive regulation 
1322,YNL062C,48.284809331231294,INICIQ,cytoplasm,YB212 biofuel generation,hydrolase,ion positive regulation 
1323,YDR084C,86.91336274787076,IFFAFQ,cytoplasm,G2A2 glucose,hydrolase,ion positive regulation 
1324,YBL016W,85.3116345393765,SAABRQ,cytoplasm,wild type none,hydrolase,ion positive regulation 
1325,YNL290W,98.00393188023357,IFFAFB,cytoplasm,G1B2 glucose,hydrolase,ion positive regulation 
1326,YOR157C,74.05528125721446,IFFABF,nucleus,E1B1 ethanol,transcription,ion positive regulation 
1327,YGL054C,43.1962513264527,SAASCC,nucleus,pbs2 galactose,transcription,ion positive regulation 
1328,YPL270W,48.886112595479545,IFFAFF,nucleus,G2A1 glucose,transcription,ion positive regulation 
1329,YDL012C,48.18304093510212,IFFAFA,nucleus,G1A1 glucose,transcription,ion positive regulation 
1330,YGL139W,78.93498978677887,INICIA,nucleus,YB210 biofuel generation,transcription,ion positive regulation 
1331,YNL054W,36.693380183146864,INICIF,nucleus,YB211 biofuel generation,transcription,ion positive regulation 
1332,YLR096W,23.07339913959994,SAABQI,nucleus,30 deg temperature,transcription,ion positive regulation 
1333,YKR052C,13.184313020097257,FFNAAA,nucleus,Strain6 phenol lysis,transcription,ion positive regulation 
1334,YLR244C,10.634180578337473,FFNARN,nucleus,Strain6 phenol lysis,transcription,ion positive regulation 
1335,YLR382C,14.929636622597696,FFNAAR,nucleus,Strain6 phenol lysis,transcription,ion positive regulation 
1336,YER040W,32.76061912386291,IFAAAR,nucleus,DDY3630 strain W303,transcription,ion positive regulation 
1337,YJR066W,2.700374988192432,AFIINC,nucleus,itc1 itc1-1_dUTP,transcription,ion positive regulation 
1338,YMR127C,69.04388218554544,IFFABN,nucleus,E2B1 ethanol,transcription,ion positive regulation 
1339,YIL140W,34.351310519171705,SAARRS,nucleus,wild type salt stress,transcription,ion positive regulation 
1340,YPR033C,27.561699770537224,SAABQR,nucleus,37 deg temperature,transcription,ion positive regulation 
1341,YDR363W,24.134061534390344,FAFASB,nucleus,tet-control strain tet-control,transcription,ion positive regulation 
1342,YFR050C,14.515291859974484,SAABBN,nucleus,15 deg temperature,transcription,ion positive regulation 
1343,YAL046C,16.302184068619944,SAABFA,nucleus,15 deg temperature,transcription,ion positive regulation 
1344,YGL071W,100.69172388721572,SAASCF,nucleus,ste12 galactose,transcription,ion positive regulation 
1345,YGR020C,71.13307400552928,INICIQ,nucleus,YB212 biofuel generation,transcription,ion positive regulation 
1346,YER060W,52.12007122983247,IFFAFQ,nucleus,G2A2 glucose,transcription,ion positive regulation 
1347,YPL128C,75.68028143226819,SAABRQ,nucleus,wild type none,transcription,ion positive regulation 
1348,YBR054W,50.877639277537526,IFFAFB,nucleus,G1B2 glucose,transcription,ion positive regulation 
1349,YBL099W,68.87229004229673,IFFABF,nucleus,E1B1 ethanol,RNA polymerase,negative regulation ion repair
1350,YOR119C,28.29514587541734,SAASCC,nucleus,pbs2 galactose,RNA polymerase,negative regulation ion repair
1351,YLL014W,61.92848964987055,IFFAFF,nucleus,G2A1 glucose,RNA polymerase,negative regulation ion repair
1352,YPL160W,63.10612851216817,IFFAFA,nucleus,G1A1 glucose,RNA polymerase,negative regulation ion repair
1353,YNL023C,43.49479029067408,INICIA,nucleus,YB210 biofuel generation,RNA polymerase,negative regulation ion repair
1354,YDR214W,76.69744128507391,INICIF,nucleus,YB211 biofuel generation,RNA polymerase,negative regulation ion repair
1355,YIL126W,26.988885054198715,SAABQI,nucleus,30 deg temperature,RNA polymerase,negative regulation ion repair
1356,YLR295C,9.655426263788696,FFNAAA,nucleus,Strain6 phenol lysis,RNA polymerase,negative regulation ion repair
1357,YJR117W,6.829290279666266,FFNARN,nucleus,Strain6 phenol lysis,RNA polymerase,negative regulation ion repair
1358,YHR110W,8.233920803978124,FFNAAR,nucleus,Strain6 phenol lysis,RNA polymerase,negative regulation ion repair
1359,YDR194C,13.415723824576796,IFAAAR,nucleus,DDY3630 strain W303,RNA polymerase,negative regulation ion repair
1360,YOL114C,5.252398360204612,AFIINC,nucleus,itc1 itc1-1_dUTP,RNA polymerase,negative regulation ion repair
1361,YNL257C,60.24678522754158,IFFABN,nucleus,E2B1 ethanol,RNA polymerase,negative regulation ion repair
1362,YNL118C,65.5833415565911,SAARRS,nucleus,wild type salt stress,RNA polymerase,negative regulation ion repair
1363,YBL015W,20.389016456758863,SAABQR,nucleus,37 deg temperature,RNA polymerase,negative regulation ion repair
1364,YBR041W,10.39012636980508,FAFASB,nucleus,tet-control strain tet-control,RNA polymerase,negative regulation ion repair
1365,YPL078C,26.0274198868508,SAABBN,nucleus,15 deg temperature,RNA polymerase,negative regulation ion repair
1366,YDR395W,18.987803987438834,SAABFA,nucleus,15 deg temperature,RNA polymerase,negative regulation ion repair
1367,YDL039C,53.94903544359633,SAASCF,nucleus,ste12 galactose,RNA polymerase,negative regulation ion repair
1368,YNL275W,56.138900313021225,INICIQ,nucleus,YB212 biofuel generation,RNA polymerase,negative regulation ion repair
1369,YLR079W,60.22453270792975,IFFAFQ,nucleus,G2A2 glucose,RNA polymerase,negative regulation ion repair
1370,YDR233C,29.907885964178423,SAABRQ,nucleus,wild type none,RNA polymerase,negative regulation ion repair
1371,YPL235W,57.79418470927649,IFFAFB,nucleus,G1B2 glucose,RNA polymerase,negative regulation ion repair
1372,YDL018C,39.09205238370159,IFFABF,nucleus,E1B1 ethanol,transcription,negative regulation ion 
1373,YNR070W,148.9011882929757,IFFABF,nucleus,E1B1 ethanol,transcription,negative regulation ion 
1374,YKL056C,26.656212658931786,SAASCC,nucleus,pbs2 galactose,transcription,negative regulation ion 
1375,YNL246W,149.2559525771848,SAASCC,nucleus,pbs2 galactose,transcription,negative regulation ion 
1376,YGL211W,28.45609539139854,IFFAFF,nucleus,G2A1 glucose,transcription,negative regulation ion 
1377,YDR039C,128.23484012918703,IFFAFF,nucleus,G2A1 glucose,transcription,negative regulation ion 
1378,YJR137C,31.0166133954706,IFFAFA,nucleus,G1A1 glucose,transcription,negative regulation ion 
1379,YMR148W,138.2092489980561,IFFAFA,nucleus,G1A1 glucose,transcription,negative regulation ion 
1380,YMR021C,24.16377238370782,INICIA,nucleus,YB210 biofuel generation,transcription,negative regulation ion 
1381,YML047C,119.20794375962524,INICIA,nucleus,YB210 biofuel generation,transcription,negative regulation ion 
1382,YOR104W,41.10762140818709,INICIF,nucleus,YB211 biofuel generation,transcription,negative regulation ion 
1383,YLR006C,236.16190553965205,INICIF,nucleus,YB211 biofuel generation,transcription,negative regulation ion 
1384,YDR216W,15.661943658395108,SAABQI,nucleus,30 deg temperature,transcription,negative regulation ion 
1385,YHR127W,44.328894104564725,SAABQI,nucleus,30 deg temperature,transcription,negative regulation ion 
1386,YIL120W,8.724192258651716,FFNAAA,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1387,YMR228W,60.18712412148487,FFNAAA,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1388,YML109W,7.707341887051929,FFNARN,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1389,YBR297W,45.07331584579736,FFNARN,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1390,YDR464W,9.681643143139112,FFNAAR,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1391,YGR231C,54.0181397799444,FFNAAR,nucleus,Strain6 phenol lysis,transcription,negative regulation ion 
1392,YGR095C,10.334334521585276,IFAAAR,nucleus,DDY3630 strain W303,transcription,negative regulation ion 
1393,YER045C,43.039332899906825,IFAAAR,nucleus,DDY3630 strain W303,transcription,negative regulation ion 
1394,YCL027W,4.360410794563857,AFIINC,nucleus,itc1 itc1-1_dUTP,transcription,negative regulation ion 
1395,YMR028W,21.486572054866347,AFIINC,nucleus,itc1 itc1-1_dUTP,transcription,negative regulation ion 
1396,YNR049C,38.65391087607756,IFFABN,nucleus,E2B1 ethanol,transcription,negative regulation ion 
1397,YLR422W,163.27945111446556,IFFABN,nucleus,E2B1 ethanol,transcription,negative regulation ion 
1398,YDR192C,23.227842178583263,SAARRS,nucleus,wild type salt stress,transcription,negative regulation ion 
1399,YLR093C,122.59356906585036,SAARRS,nucleus,wild type salt stress,transcription,negative regulation ion 
1400,YNL251C,19.160362370602385,SAABQR,nucleus,37 deg temperature,transcription,negative regulation ion 
1401,YDR064W,28.425078317566104,SAABQR,nucleus,37 deg temperature,transcription,negative regulation ion 
1402,YLR442C,14.6204684591573,FAFASB,nucleus,tet-control strain tet-control,transcription,negative regulation ion 
1403,YEL063C,32.5012131969057,FAFASB,nucleus,tet-control strain tet-control,transcription,negative regulation ion 
1404,YDR397C,11.96260260184104,SAABBN,nucleus,15 deg temperature,transcription,negative regulation ion 
1405,YNR013C,69.12282089180952,SAABBN,nucleus,15 deg temperature,transcription,negative regulation ion 
1406,YER012W,9.847273035669271,SAABFA,nucleus,15 deg temperature,transcription,negative regulation ion 
1407,YLR370C,37.78714341917108,SAABFA,nucleus,15 deg temperature,transcription,negative regulation ion 
1408,YPR198W,23.21801768989529,SAASCF,nucleus,ste12 galactose,transcription,negative regulation ion 
1409,YKL024C,299.6657547315637,SAASCF,nucleus,ste12 galactose,transcription,negative regulation ion 
1410,YML076C,29.006586012292367,INICIQ,nucleus,YB212 biofuel generation,transcription,negative regulation ion 
1411,YPL061W,88.00151940960085,INICIQ,nucleus,YB212 biofuel generation,transcription,negative regulation ion 
1412,YCR093W,27.80668679554065,IFFAFQ,nucleus,G2A2 glucose,transcription,negative regulation ion 
1413,YDR343C,137.21691674985385,IFFAFQ,nucleus,G2A2 glucose,transcription,negative regulation ion 
1414,YBR069C,21.722174551509376,SAABRQ,nucleus,wild type none,transcription,negative regulation ion 
1415,YNR039C,219.11797682857903,SAABRQ,nucleus,wild type none,transcription,negative regulation ion 
1416,YDR040C,29.072936730021443,IFFAFB,nucleus,G1B2 glucose,transcription,negative regulation ion 
1417,YPL125W,110.31303815705716,IFFAFB,nucleus,G1B2 glucose,transcription,negative regulation ion 
1418,YKL114C,33.29413000769191,IFFABF,nucleus,E1B1 ethanol,transcription,ion positive regulation histone
1419,YDL183C,34.64365730019473,SAASCC,nucleus,pbs2 galactose,transcription,ion positive regulation histone
1420,YKL054C,25.902343240888417,IFFAFF,nucleus,G2A1 glucose,transcription,ion positive regulation histone
1421,YJR051W,26.334860430116542,IFFAFA,nucleus,G1A1 glucose,transcription,ion positive regulation histone
1422,YNL009W,28.996526860449386,INICIA,nucleus,YB210 biofuel generation,transcription,ion positive regulation histone
1423,YJR135C,33.65858934093171,INICIF,nucleus,YB211 biofuel generation,transcription,ion positive regulation histone
1424,YGL213C,22.933560356935697,SAABQI,nucleus,30 deg temperature,transcription,ion positive regulation histone
1425,YNL027W,9.018266155010762,FFNAAA,nucleus,Strain6 phenol lysis,transcription,ion positive regulation histone
1426,YBR231C,6.634167700247231,FFNARN,nucleus,Strain6 phenol lysis,transcription,ion positive regulation histone
1427,YPL055C,8.595851388768372,FFNAAR,nucleus,Strain6 phenol lysis,transcription,ion positive regulation histone
1428,YER057C,27.16517212240177,IFAAAR,nucleus,DDY3630 strain W303,transcription,ion positive regulation histone
1429,YCL025C,10.73201881607771,AFIINC,nucleus,itc1 itc1-1_dUTP,transcription,ion positive regulation histone
1430,YDR190C,31.056418048710597,IFFABN,nucleus,E2B1 ethanol,transcription,ion positive regulation histone
1431,YGR108W,23.09051540894637,SAARRS,nucleus,wild type salt stress,transcription,ion positive regulation histone
1432,YJL148W,22.87953149626524,SAABQR,nucleus,37 deg temperature,transcription,ion positive regulation histone
1433,YLR353W,33.81868549636916,FAFASB,nucleus,tet-control strain tet-control,transcription,ion positive regulation histone
